"","district","price","lat","lng"
"1600","浦东",0,31.04911468,121.7660504
"1601","闵行",40758,31.10631595,121.362808
"1602","闵行",65962,31.109448,121.409339
"1603","闵行",49542,31.16664947,121.3513579
"1604","闵行",47915,31.10103285,121.4027955
"1605","闵行",79530,31.114579,121.415633
"1606","闵行",43884,31.05347415,121.5418727
"1607","闵行",51768,31.117302,121.409033
"1608","闵行",36102,31.030128,121.403224
"1609","闵行",65732,31.142667,121.393657
"1610","闵行",47670,31.18250242,121.3624675
"1611","闵行",51778,31.02625735,121.4134824
"1612","闵行",49088,31.08643392,121.4279039
"1613","闵行",44269,31.052857,121.544514
"1614","闵行",57644,31.110933,121.413838
"1615","闵行",43857,31.05232,121.538379
"1616","闵行",33764,31.00493207,121.3788205
"1617","闵行",62925,31.128044,121.405262
"1618","闵行",52332,31.151553,121.389082
"1619","闵行",49578,31.131081,121.393771
"1620","闵行",37006,31.01854442,121.4051923
"1621","闵行",58382,31.184004,121.369651
"1622","闵行",53376,31.082989,121.526713
"1623","闵行",68281,31.161766,121.341204
"1624","闵行",43760,31.017958,121.426096
"1625","闵行",39876,31.067222,121.545313
"1626","闵行",59977,31.19355628,121.3919644
"1627","闵行",40169,31.037714,121.429397
"1628","闵行",40994,31.06110279,121.542347
"1629","闵行",24829,31.08280493,121.5215803
"1630","闵行",78957,31.155721,121.401928
"1631","闵行",56668,31.185379,121.374867
"1632","闵行",55146,31.216906,121.314018
"1633","闵行",48028,31.096859,121.404098
"1634","闵行",42581,31.11932663,121.4414399
"1635","闵行",39074,31.00883589,121.4287116
"1636","闵行",42314,31.04908714,121.4248353
"1637","闵行",36866,31.061615,121.4163
"1638","闵行",64621,31.14766,121.415413
"1639","闵行",57540,31.160694,121.404954
"1640","闵行",48518,31.153192,121.354544
"1641","闵行",53530,31.129653,121.407041
"1642","闵行",73235,31.143427,121.374592
"1643","闵行",65934,31.188058,121.408729
"1644","闵行",57277,31.18806912,121.3687945
"1645","闵行",61217,31.140495,121.404966
"1646","闵行",47393,31.032139,121.394538
"1647","闵行",39878,31.120942,121.367827
"1648","闵行",50166,31.17791068,121.3572163
"1649","闵行",43087,31.01381566,121.4154697
"1650","闵行",43263,31.06040391,121.5433501
"1651","闵行",53131,31.13822899,121.3892288
"1652","闵行",41241,31.051163,121.545232
"1653","闵行",88755,31.149729,121.404264
"1654","闵行",65081,31.19661,121.401119
"1655","闵行",55145,31.148781,121.406562
"1656","闵行",59158,31.09800786,121.4965223
"1657","闵行",43895,31.233718,121.336775
"1658","闵行",44309,31.08666845,121.4077267
"1659","闵行",61190,31.106374,121.505493
"1660","闵行",47294,31.11061,121.400359
"1661","闵行",52531,31.127397,121.412454
"1662","闵行",59172,31.136644,121.397409
"1663","闵行",53913,31.141668,121.38811
"1664","闵行",41933,31.042481,121.424078
"1665","闵行",58798,31.161553,121.390135
"1666","闵行",51027,31.149045,121.389194
"1667","闵行",48156,31.099706,121.401935
"1668","闵行",37676,31.07207517,121.5393998
"1669","闵行",49057,31.157717,121.341373
"1670","闵行",41060,31.072193,121.403092
"1671","闵行",62496,31.161756,121.367676
"1672","闵行",40406,31.071034,121.400936
"1673","闵行",38624,31.169012,121.387468
"1674","闵行",64370,31.101034,121.496934
"1675","闵行",48848,31.080372,121.509792
"1676","闵行",43439,31.09417973,121.3878095
"1677","闵行",47658,31.090359,121.426093
"1678","闵行",53128,31.090056,121.409483
"1679","闵行",46116,31.133999,121.38621
"1680","闵行",44294,31.230068,121.337281
"1681","闵行",45330,31.092945,121.379396
"1682","闵行",41178,31.02088933,121.4346416
"1683","闵行",43242,31.035857,121.425919
"1684","闵行",59613,31.152083,121.394447
"1685","闵行",54387,31.096778,121.398349
"1686","闵行",48043,31.084427,121.501233
"1687","闵行",72208,31.157717,121.408765
"1688","闵行",58251,31.126243,121.410943
"1689","闵行",61653,31.169577,121.389197
"1690","闵行",46321,31.041081,121.472537
"1691","闵行",59097,31.146849,121.394786
"1692","闵行",23821,31.11025919,121.4921665
"1693","闵行",77893,31.174319,121.383943
"1694","闵行",49045,31.126908,121.418406
"1695","闵行",49926,31.127192,121.412168
"1696","闵行",63502,31.123422,121.501431
"1697","闵行",73380,31.045722,121.355589
"1698","闵行",30111,31.081334,121.519149
"1699","闵行",58157,31.137471,121.393371
"1700","闵行",79022,31.111342,121.390902
"1701","闵行",79524,31.193823,121.406761
"1702","闵行",96382,31.204327,121.289403
"1703","闵行",65244,31.118925,121.408041
"1704","闵行",53729,31.129564,121.41615
"1705","闵行",38021,31.0194971,121.4086935
"1706","闵行",39845,31.01407201,121.4233526
"1707","闵行",27553,31.040647,121.399245
"1708","闵行",40370,31.016139,121.423061
"1709","闵行",65609,31.15566317,121.369135
"1710","闵行",32789,31.044624,121.452047
"1711","闵行",41973,31.06574465,121.5423068
"1712","闵行",37610,31.01361775,121.4271823
"1713","闵行",56010,31.14474,121.408441
"1714","闵行",50809,31.185144,121.366453
"1715","闵行",50490,31.10485454,121.3835494
"1716","闵行",63103,31.189093,121.368228
"1717","闵行",58402,31.17863,121.372485
"1718","闵行",63493,31.161484,121.386847
"1719","闵行",78805,31.196817,121.414096
"1720","闵行",68466,31.135239,121.410718
"1721","闵行",55113,31.13900687,121.4176603
"1722","闵行",51938,31.122103,121.385378
"1723","闵行",65491,31.110537,121.398506
"1724","闵行",59190,31.135722,121.391891
"1725","闵行",59795,31.134704,121.414557
"1726","闵行",48417,31.01961,121.416472
"1727","闵行",60945,31.181104,121.368119
"1728","闵行",58171,31.191081,121.3889
"1729","闵行",67358,31.194851,121.39481
"1730","闵行",45518,31.04698462,121.4744478
"1731","闵行",39572,31.049368,121.478691
"1732","闵行",47784,31.11822,121.422159
"1733","闵行",44204,31.088754,121.403252
"1734","闵行",42027,31.011369,121.432064
"1735","闵行",63306,31.159085,121.398567
"1736","闵行",74272,31.149905,121.394101
"1737","闵行",58999,31.13966,121.40246
"1738","闵行",50090,31.126716,121.385769
"1739","闵行",61668,31.16329,121.392039
"1740","闵行",38941,31.02248,121.441041
"1741","闵行",49014,31.20743879,121.2896904
"1742","闵行",53319,31.162369,121.376215
"1743","闵行",57549,31.15726803,121.3577118
"1744","闵行",41473,31.05773775,121.5391355
"1745","闵行",55204,31.188926,121.378077
"1746","闵行",65744,31.135983,121.421301
"1747","闵行",50164,31.094653,121.375575
"1748","闵行",56665,31.11682952,121.4026804
"1749","闵行",56881,31.185505,121.379814
"1750","闵行",54935,31.193856,121.384594
"1751","闵行",45525,31.234519,121.336117
"1752","闵行",62901,31.108502,121.400433
"1753","闵行",50958,31.09193063,121.406025
"1754","闵行",64395,31.145938,121.359444
"1755","闵行",61777,31.108558,121.392148
"1756","闵行",61974,31.081737,121.411401
"1757","闵行",48692,31.172917,121.35469
"1758","闵行",47991,31.08352386,121.5119174
"1759","闵行",76951,31.210131,121.317661
"1760","闵行",59371,31.144848,121.363617
"1761","闵行",37869,31.099364,121.499656
"1762","闵行",53635,31.14832,121.363824
"1763","闵行",46268,31.09705495,121.3911924
"1764","闵行",41579,31.036985,121.427461
"1765","闵行",55814,31.127471,121.387234
"1766","闵行",48734,31.09454005,121.3832229
"1767","闵行",58237,31.07290379,121.4131898
"1768","闵行",60490,31.158326,121.369755
"1769","闵行",75952,31.171133,121.388023
"1770","闵行",65053,31.159512,121.346591
"1771","闵行",54262,31.139595,121.415064
"1772","闵行",41267,31.04843604,121.4672219
"1773","闵行",48727,31.05906,121.39952
"1774","闵行",48197,31.217191,121.300694
"1775","闵行",48705,31.10795058,121.4404721
"1776","闵行",55255,31.079353,121.40995
"1777","闵行",110568,31.21460799,121.3145819
"1778","闵行",80108,31.154669,121.407983
"1779","闵行",38975,31.046689,121.552892
"1780","闵行",46754,31.131859,121.385457
"1781","闵行",68687,31.15113389,121.3715677
"1782","闵行",56517,31.104088,121.399398
"1783","闵行",70767,31.153593,121.411923
"1784","闵行",58023,31.157099,121.386385
"1785","闵行",64837,31.112645,121.406476
"1786","闵行",57193,31.18104234,121.3630075
"1787","闵行",41968,31.01631551,121.4176737
"1788","闵行",36441,31.035013,121.400711
"1789","闵行",71726,31.165245,121.406154
"1790","闵行",35894,31.02106363,121.3992957
"1791","闵行",51028,31.138568,121.388902
"1792","闵行",52917,31.136844,121.421344
"1793","闵行",77491,31.15264,121.401794
"1794","闵行",56878,31.148897,121.408143
"1795","闵行",45380,31.060625,121.399759
"1796","闵行",43386,31.069643,121.404736
"1797","闵行",68184,31.180361,121.384205
"1798","闵行",39404,31.06957939,121.3940078
"1799","闵行",35964,31.04443093,121.4156053
"1800","闵行",38197,31.04489177,121.4721238
"1801","闵行",61508,31.105832,121.399797
"1802","闵行",56712,31.149324,121.415269
"1803","闵行",53127,31.128636,121.418002
"1804","闵行",39755,31.0475,121.540367
"1805","闵行",67364,31.157563,121.392214
"1806","闵行",55894,31.139601,121.396666
"1807","闵行",62312,31.159642,121.402152
"1808","闵行",35405,31.01544771,121.4021477
"1809","闵行",69395,31.094617,121.415841
"1810","闵行",52095,31.128128,121.395481
"1811","闵行",93243,31.207176,121.284615
"1812","闵行",53088,31.151143,121.361066
"1813","闵行",41097,31.08234404,121.4063639
"1814","闵行",39123,31.049614,121.426936
"1815","闵行",77815,31.173475,121.380697
"1816","闵行",64552,31.133142,121.409059
"1817","闵行",49338,31.17795072,121.3576905
"1818","闵行",44950,31.212362,121.289974
"1819","闵行",35057,31.05031476,121.4742305
"1820","闵行",50111,31.12611031,121.3823065
"1821","闵行",47197,31.02544,121.431541
"1822","闵行",61430,31.115036,121.402963
"1823","闵行",45621,31.010002,121.434267
"1824","闵行",63742,31.116442,121.413889
"1825","闵行",62012,31.165002,121.387588
"1826","闵行",49716,31.165783,121.352378
"1827","闵行",50704,31.12040058,121.3753935
"1828","闵行",48811,31.12991541,121.4229983
"1829","闵行",67473,31.189179,121.38116
"1830","闵行",48562,31.09033783,121.4259426
"1831","闵行",52041,31.12496703,121.3722585
"1832","闵行",44019,31.12046553,121.4389477
"1833","闵行",51081,31.08619527,121.5107966
"1834","闵行",48267,31.08093255,121.5126937
"1835","闵行",53532,31.195709,121.417697
"1836","闵行",51358,31.190828,121.371968
"1837","闵行",72037,31.12836009,121.398136
"1838","闵行",59820,31.16217974,121.3425596
"1839","闵行",57038,31.134874,121.395996
"1840","闵行",46747,31.209206,121.303395
"1841","闵行",69689,31.154819,121.403641
"1842","闵行",40558,31.0477125,121.54321
"1843","闵行",56180,31.150661,121.368373
"1844","闵行",37418,31.0704363,121.3978913
"1845","闵行",68019,31.10318921,121.3963478
"1846","闵行",62477,31.134272,121.392451
"1847","闵行",60291,31.168192,121.38499
"1848","闵行",52006,31.17924664,121.360219
"1849","闵行",56002,31.10297352,121.3879643
"1850","闵行",64565,31.101606,121.434073
"1851","闵行",41785,31.05041283,121.4734781
"1852","闵行",68915,31.181304,121.372499
"1853","闵行",43899,31.10442911,121.4366025
"1854","闵行",70201,31.14501541,121.3737137
"1855","闵行",46311,31.044946,121.46599
"1856","闵行",47435,31.17584738,121.3436727
"1857","闵行",61710,31.191771,121.394457
"1858","闵行",52193,31.188875,121.406056
"1859","闵行",64523,31.154984,121.388402
"1860","闵行",53156,31.122765,121.388094
"1861","闵行",38310,31.01766634,121.4093154
"1862","闵行",61309,31.13679389,121.4230975
"1863","闵行",45069,31.225468,121.295262
"1864","闵行",83664,31.108546,121.445178
"1865","闵行",42473,31.063952,121.417702
"1866","闵行",57720,31.166891,121.385805
"1867","闵行",60956,31.167208,121.38753
"1868","闵行",51791,31.09942971,121.3811843
"1869","闵行",45364,31.12394982,121.4315016
"1870","闵行",60813,31.119846,121.494715
"1871","闵行",49253,31.16621317,121.3555074
"1872","闵行",63114,31.120555,121.43527
"1873","闵行",40134,31.00710361,121.429404
"1874","闵行",48549,31.076631,121.50838
"1875","闵行",30250,31.054811,121.359558
"1876","闵行",54692,31.101974,121.392164
"1877","闵行",41018,31.00981577,121.4143048
"1878","闵行",56288,31.139123,121.401019
"1879","闵行",50204,31.129447,121.390024
"1880","闵行",64851,31.11606718,121.3758175
"1881","闵行",45224,31.08982628,121.4157983
"1882","闵行",49303,31.11960425,121.3700214
"1883","闵行",47319,31.10084879,121.3844235
"1884","闵行",40897,31.095387,121.386968
"1885","闵行",61330,31.03420168,121.4749122
"1886","闵行",38614,31.04867703,121.476963
"1887","闵行",56891,31.165113,121.38098
"1888","闵行",44418,31.025941,121.415964
"1889","闵行",50074,31.188108,121.392172
"1890","闵行",34963,31.012158,121.427445
"1891","闵行",53501,31.17719895,121.3537343
"1892","闵行",53751,31.178135,121.355918
"1893","闵行",48157,31.10816989,121.5071213
"1894","闵行",58306,31.145221,121.390613
"1895","闵行",43170,31.094187,121.390085
"1896","闵行",50527,31.18469063,121.3578945
"1897","闵行",42495,31.052874,121.366278
"1898","闵行",73969,31.164942,121.405028
"1899","闵行",49825,31.12591208,121.3811162
"1900","闵行",57580,31.190928,121.386216
"1901","闵行",50870,31.18573049,121.359553
"1902","闵行",61891,31.15306193,121.3705161
"1903","闵行",45958,31.042046,121.427886
"1904","闵行",41333,31.07331733,121.4066313
"1905","闵行",60548,31.185969,121.381872
"1906","闵行",52983,31.152008,121.364651
"1907","闵行",60292,31.157183,121.404825
"1908","闵行",40034,31.01986589,121.4201544
"1909","闵行",60822,31.114129,121.374682
"1910","闵行",49492,31.12841565,121.4283172
"1911","闵行",57598,31.16461677,121.3714476
"1912","闵行",59135,31.166329,121.39047
"1913","闵行",41992,31.08204586,121.5022341
"1914","闵行",61001,31.157319,121.387873
"1915","闵行",32907,31.06742334,121.4008015
"1916","闵行",58306,31.140555,121.370877
"1917","闵行",63133,31.11761233,121.3965762
"1918","闵行",60169,31.120486,121.385435
"1919","闵行",58994,31.11403322,121.3877066
"1920","闵行",47406,31.113153,121.374976
"1921","闵行",38885,31.093923,121.383309
"1922","闵行",47409,31.11819607,121.4369353
"1923","闵行",53995,31.13148269,121.3808393
"1924","闵行",49288,31.141955,121.410495
"1925","闵行",55620,31.122078,121.500957
"1926","闵行",38949,31.046929,121.552633
"1927","闵行",55412,31.142494,121.362841
"1928","闵行",42224,31.187755,121.361385
"1929","闵行",64682,31.160075,121.389984
"1930","闵行",60611,31.170511,121.384815
"1931","闵行",61254,31.176859,121.393218
"1932","闵行",50340,31.12617532,121.3703626
"1933","闵行",55552,31.186602,121.404829
"1934","闵行",56331,31.144964,121.366191
"1935","闵行",70572,31.10902606,121.3960782
"1936","闵行",43497,31.07744547,121.4982403
"1937","闵行",55724,31.147683,121.4113
"1938","闵行",61265,31.182573,121.376074
"1939","闵行",46817,31.11716917,121.388792
"1940","闵行",50372,31.218309,121.298387
"1941","闵行",61165,31.137367,121.412138
"1942","闵行",49425,31.125778,121.384704
"1943","闵行",49522,31.212558,121.28518
"1944","闵行",42199,31.03091084,121.5377101
"1945","闵行",44969,31.030337,121.422712
"1946","闵行",39689,31.02089072,121.4368588
"1947","闵行",56176,31.10119914,121.3831379
"1948","闵行",58376,31.16591,121.384368
"1949","闵行",51426,31.08585702,121.5103928
"1950","闵行",54843,31.076808,121.410231
"1951","闵行",57057,31.160574,121.407833
"1952","闵行",71650,31.184428,121.403127
"1953","闵行",55182,31.137105,121.418689
"1954","闵行",54113,31.066315,121.41738
"1955","闵行",50703,31.08143117,121.5079447
"1956","闵行",48097,31.08859323,121.5091043
"1957","闵行",50085,31.134106,121.377155
"1958","闵行",44483,31.020014,121.423196
"1959","闵行",41429,31.013257,121.409304
"1960","闵行",47832,31.182796,121.357349
"1961","闵行",41764,31.21682633,121.2999146
"1962","闵行",54745,31.10080908,121.5059971
"1963","闵行",51689,31.167519,121.353048
"1964","闵行",42549,31.099835,121.500642
"1965","闵行",43043,31.09136121,121.4303959
"1966","闵行",37863,31.0457416,121.4713638
"1967","闵行",70598,31.109125,121.394358
"1968","闵行",55023,31.156255,121.349303
"1969","闵行",55025,31.160744,121.351161
"1970","闵行",52171,31.02705297,121.3905097
"1971","闵行",56243,31.102355,121.500535
"1972","闵行",62978,31.049798,121.358375
"1973","闵行",32868,31.00910799,121.3759459
"1974","闵行",51904,31.122345,121.432569
"1975","闵行",24861,31.177303,121.370732
"1976","闵行",36656,31.01030275,121.4170008
"1977","闵行",38504,31.07218876,121.5096424
"1978","闵行",58141,31.163411,121.408389
"1979","闵行",45721,31.11866095,121.4351267
"1980","闵行",51978,31.187367,121.371104
"1981","闵行",52730,31.171179,121.356406
"1982","闵行",49829,31.131942,121.42072
"1983","闵行",50592,31.159686,121.350015
"1984","闵行",36786,31.01570806,121.4084261
"1985","闵行",57563,31.141872,121.387097
"1986","闵行",87110,31.194333,121.410629
"1987","闵行",55050,31.166022,121.386048
"1988","闵行",65351,31.167406,121.389373
"1989","闵行",57022,31.19215846,121.3757464
"1990","闵行",31128,31.07120888,121.4075188
"1991","闵行",38379,31.028513,121.42079
"1992","闵行",55354,31.11364,121.388892
"1993","闵行",48446,31.08428784,121.4070439
"1994","闵行",63537,31.161557,121.391589
"1995","闵行",58760,31.16354617,121.409334
"1996","闵行",59689,31.145069,121.404019
"1997","闵行",61874,31.17194,121.385246
"1998","闵行",36366,31.07217133,121.540618
"1999","闵行",57629,31.180056,121.397172
"2000","闵行",56731,31.193695,121.38994
"2001","闵行",72978,31.195833,121.393244
"2002","闵行",56697,31.096687,121.401734
"2003","闵行",50670,31.17710299,121.3637161
"2004","闵行",60091,31.18294,121.367813
"2005","闵行",81029,31.175061,121.380678
"2006","闵行",49616,31.16111945,121.3531912
"2007","闵行",60243,31.15225,121.41454
"2008","闵行",62124,31.160071,121.397062
"2009","闵行",54942,31.076808,121.407973
"2010","闵行",71634,31.193709,121.418281
"2011","闵行",65585,31.19641849,121.4105029
"2012","闵行",60594,31.102308,121.502177
"2013","闵行",37161,31.018164,121.409307
"2014","闵行",39889,31.06452359,121.3996548
"2015","闵行",38608,31.05012272,121.4805944
"2016","闵行",63136,31.106926,121.435208
"2017","闵行",75047,31.139512,121.405931
"2018","闵行",57761,31.21628,121.293487
"2019","闵行",44671,31.02142781,121.4225884
"2020","闵行",52209,31.14224751,121.4176382
"2021","闵行",41688,31.07745545,121.5119275
"2022","闵行",126155,31.157611,121.409036
"2023","闵行",48245,31.151697,121.353312
"2024","闵行",49300,31.1756048,121.3548607
"2025","闵行",41537,31.0974843,121.393085
"2026","闵行",62220,31.180626,121.370986
"2027","闵行",56555,31.04223,121.429249
"2028","闵行",49866,31.044461,121.429777
"2029","闵行",52198,31.217643,121.318286
"2030","闵行",55398,31.21195921,121.3167139
"2031","闵行",41704,31.09641501,121.3899921
"2032","闵行",68562,31.173195,121.377732
"2033","闵行",69744,31.19605,121.392306
"2034","闵行",46276,31.11063797,121.3779906
"2035","闵行",40771,31.044116,121.424684
"2036","闵行",51071,31.16111953,121.3531913
"2037","闵行",58324,31.18792944,121.3744608
"2038","闵行",49426,31.02586397,121.4155149
"2039","闵行",30310,31.00925807,121.4238141
"2040","闵行",35190,31.07157738,121.5354916
"2041","闵行",33778,31.00415817,121.3778008
"2042","闵行",57092,31.18426082,121.3966523
"2043","闵行",49994,31.17175481,121.3525712
"2044","闵行",55067,31.103181,121.394402
"2045","闵行",62077,31.138964,121.378566
"2046","闵行",53548,31.13043836,121.4258551
"2047","闵行",48129,31.23320964,121.3407906
"2048","闵行",50891,31.10949176,121.4990131
"2049","闵行",38614,31.00695552,121.4082503
"2050","闵行",53291,31.1038701,121.5077989
"2051","闵行",70288,31.127309,121.412967
"2052","闵行",58418,31.165068,121.365983
"2053","闵行",72980,31.161882,121.362424
"2054","闵行",23138,30.997517,121.373508
"2055","闵行",50549,31.119058,121.391308
"2056","闵行",49024,31.0225,121.421634
"2057","闵行",62627,31.197195,121.41118
"2058","闵行",62360,31.152585,121.41059
"2059","闵行",54607,31.11817447,121.380634
"2060","闵行",68450,31.145104,121.3605403
"2061","闵行",58247,31.176847,121.363098
"2062","闵行",52258,31.17991008,121.3655543
"2063","闵行",60768,31.187012,121.378258
"2064","闵行",57187,31.132095,121.401587
"2065","闵行",53515,31.18473,121.398481
"2066","闵行",65105,31.184439,121.381729
"2067","闵行",68692,31.14208,121.370246
"2068","闵行",38419,31.07258359,121.5095239
"2069","闵行",71955,31.1061246,121.4932886
"2070","闵行",66210,31.13211877,121.3994756
"2071","闵行",43709,31.09945735,121.4400741
"2072","闵行",81909,31.18606,121.383613
"2073","闵行",58033,31.12762172,121.4254885
"2074","闵行",63872,31.19014197,121.3759614
"2075","闵行",54707,31.11718319,121.388801
"2076","闵行",58228,31.189303,121.372472
"2077","闵行",34445,31.24000954,121.2818014
"2078","闵行",63189,31.105924,121.432581
"2079","闵行",61566,31.129567,121.396778
"2080","闵行",57784,31.16006055,121.3553986
"2081","闵行",49730,31.16363,121.355273
"2082","闵行",39962,31.019729,121.436671
"2083","闵行",69652,31.11334424,121.3818106
"2084","闵行",67753,31.194322,121.396999
"2085","闵行",53485,31.21086833,121.2925167
"2086","闵行",45315,31.02135645,121.4383853
"2087","闵行",44752,31.07438016,121.5116131
"2088","闵行",66728,31.10478,121.499144
"2089","闵行",60779,31.171086,121.384891
"2090","闵行",49706,31.14060051,121.3789871
"2091","闵行",75327,31.13814175,121.3977224
"2092","闵行",52179,31.12454462,121.365295
"2093","闵行",57631,31.073996,121.416441
"2094","闵行",43631,31.157604,121.350093
"2095","闵行",62915,31.149802,121.410066
"2096","闵行",43618,31.12131488,121.4343874
"2097","闵行",33954,31.01051056,121.425682
"2098","闵行",61285,31.184557,121.377413
"2099","闵行",53383,31.040969,121.424996
"2100","闵行",62190,31.159579,121.387552
"2101","闵行",45846,31.074569,121.410608
"2102","闵行",63537,31.162421,121.37674
"2103","闵行",46620,31.12616098,121.3837578
"2104","闵行",53669,31.13150888,121.3968144
"2105","闵行",37185,31.0130085,121.4336395
"2106","闵行",40213,31.22653825,121.336553
"2107","闵行",32236,31.01480466,121.4024212
"2108","闵行",53447,31.133482,121.416128
"2109","闵行",47681,31.11248761,121.3864034
"2110","闵行",40307,31.06801112,121.5410291
"2111","闵行",55485,31.12931058,121.4320609
"2112","闵行",62148,31.18533912,121.3999171
"2113","闵行",82254,31.179675,121.374516
"2114","闵行",44918,31.187732,121.373029
"2115","闵行",59558,31.140396,121.392041
"2116","闵行",60810,31.160566,121.360453
"2117","闵行",57070,31.16263768,121.4018031
"2118","闵行",63978,31.19326,121.387262
"2119","闵行",45858,31.13198319,121.3828383
"2120","闵行",63591,31.215361,121.288133
"2121","闵行",47525,31.08595791,121.4153058
"2122","闵行",40292,31.063149,121.41909
"2123","闵行",60432,31.150965,121.407694
"2124","闵行",60124,31.145512,121.396974
"2125","闵行",58588,31.157325,121.352369
"2126","闵行",62614,31.164347,121.409082
"2127","闵行",62815,31.195404,121.410318
"2128","闵行",39172,31.0135885,121.4041618
"2129","闵行",64999,31.147132,121.403144
"2130","闵行",60862,31.184667,121.401102
"2131","闵行",31299,31.04620422,121.4162602
"2132","闵行",48282,31.04835739,121.4576418
"2133","闵行",55402,31.145226,121.367729
"2134","闵行",33294,31.00863626,121.4099437
"2135","闵行",52616,31.113003,121.409874
"2136","闵行",61684,31.118981,121.392473
"2137","闵行",52170,31.186956,121.379128
"2138","闵行",60967,31.11728259,121.3817095
"2139","闵行",54595,31.11045548,121.5044433
"2140","闵行",89485,31.100879,121.496839
"2141","闵行",38525,31.07157738,121.5354916
"2142","闵行",61211,31.11877982,121.3825453
"2143","闵行",39981,31.07182256,121.5369747
"2144","闵行",36552,31.04998403,121.4808405
"2145","闵行",38076,31.009412999642,121.43684347368
"2146","闵行",33658,31.012489,121.407854
"2147","闵行",32441,31.007579,121.431895
"2148","闵行",38167,31.00601579,121.4269165
"2149","闵行",50342,31.16167534,121.3516116
"2150","闵行",41881,31.06130241,121.4163421
"2151","闵行",71607,31.19021845,121.4182942
"2152","闵行",52649,31.12579422,121.3743706
"2153","闵行",60667,31.10177696,121.5002564
"2154","闵行",40231,31.06728337,121.5363644
"2155","闵行",49692,31.10947267,121.4993961
"2156","闵行",50384,31.12770583,121.4271255
"2157","闵行",39421,31.23330047,121.3349316
"2158","闵行",44760,31.11009581,121.3787751
"2159","闵行",56247,31.11339653,121.3914755
"2160","闵行",53112,31.11487721,121.3738266
"2161","闵行",61123,31.12617532,121.3703626
"2162","闵行",46883,31.08330565,121.4094094
"2163","闵行",52202,31.16492153,121.3757421
"2164","闵行",67151,31.11642958,121.3817457
"2165","闵行",52520,31.13259,121.401645
"2166","闵行",66788,31.183631,121.383924
"2167","闵行",67914,31.156306,121.411564
"2168","闵行",37728,31.18650354,121.3704357
"2169","闵行",62000,31.188986,121.376025
"2170","闵行",41719,31.07375576,121.4009794
"2171","闵行",59501,31.17316563,121.3617904
"2172","闵行",29734,31.00780097,121.4083873
"2173","闵行",44657,31.11136837,121.3822007
"2174","闵行",92726,31.190281,121.416363
"2175","闵行",47217,31.134651,121.38133
"2176","闵行",53327,31.136215,121.418722
"2177","闵行",28296,31.035204,121.375625
"2178","闵行",73941,31.183702,121.372632
"2179","闵行",40006,31.095925,121.399229
"2180","闵行",65191,31.16648005,121.3414884
"2181","闵行",41371,31.1197943,121.4288746
"2182","闵行",42869,31.20975,121.306702
"2183","闵行",76871,31.191313,121.391801
"2184","闵行",47549,31.11668463,121.373962
"2185","闵行",63860,31.171268,121.380498
"2186","闵行",54025,31.165502,121.35554
"2187","闵行",36393,31.06924143,121.394312
"2188","闵行",39935,31.10688239,121.5015674
"2189","闵行",53818,31.1086371,121.5026077
"2190","闵行",62067,31.11045548,121.5044433
"2191","闵行",57380,31.164358,121.383975
"2192","闵行",59556,31.149455,121.358297
"2193","闵行",43588,31.07245167,121.4008429
"2194","闵行",52215,31.11104542,121.3843274
"2195","闵行",63297,31.1061246,121.4932886
"2196","闵行",48124,31.11136088,121.3778997
"2197","闵行",53846,31.11036208,121.3833294
"2198","闵行",44812,31.11813966,121.370841
"2199","闵行",61495,31.15855338,121.3559918
"2200","闵行",67940,31.099615,121.436649
"2201","闵行",43149,31.1093472,121.37738
"2202","闵行",50451,31.219218,121.312062
"2203","闵行",48207,31.149664,121.416276
"2204","闵行",61664,31.16824415,121.3526768
"2205","闵行",59288,31.148632,121.364602
"2206","闵行",34891,31.07223124,121.398834
"2207","闵行",36417,31.06919766,121.5344321
"2208","闵行",70920,31.190496,121.395458
"2209","闵行",50931,31.12752446,121.4267352
"2210","闵行",47277,31.130578,121.415458
"2211","闵行",71850,31.121585,121.497674
"2212","闵行",39481,31.210338,121.303413
"2213","闵行",54420,31.182345,121.373713
"2214","闵行",46058,31.2151367,121.2970005
"2215","闵行",95792,31.171698,121.373686
"2216","闵行",50474,31.117984,121.376409
"2217","闵行",93271,31.150192,121.399316
"2218","闵行",44360,31.13794023,121.3804027
"2219","闵行",33239,31.006655,121.378395
"2220","闵行",49807,31.100043,121.386548
"2221","闵行",60060,31.160038,121.355292
"2222","闵行",74139,31.11771482,121.3837215
"2223","闵行",64342,31.12509132,121.3764445
"2224","闵行",50530,31.17621764,121.3845905
"2225","闵行",46756,31.196149,121.392078
"2226","闵行",37158,31.008818,121.433435
"2227","闵行",64043,31.142948,121.374873
"2228","闵行",41083,31.008994,121.433326
"2229","闵行",39102,31.095589470016,121.38821258112
"2230","闵行",55544,31.18010809,121.3974149
"2231","闵行",51640,31.109152,121.393303
"2232","闵行",45716,31.01989289,121.4204768
"2233","闵行",49056,31.07247621,121.4060263
"2234","闵行",26415,31.03431508,121.3781858
"2235","闵行",69702,31.141384,121.387948
"2236","闵行",28017,31.009061,121.432384
"2237","闵行",54086,31.159103,121.361039
"2238","闵行",63028,31.1908144,121.3743314
"2239","闵行",54172,31.12047737,121.3807778
"2240","闵行",76538,31.17789676,121.3711515
"2241","闵行",27244,31.035873,121.375391
